,Accepted_Name,Accepted_ID,Family,Genus,Accepted_Rank,Accepted_Species,Accepted_Species_ID,Tested_for_Alkaloids,Alkaloids,Alk_classes_tested_for,Antimalarial_Use,Cardenolides,Steroids,In_Malarial_Region,Common_Name,Medicinal,Wiki_Page,native_tdwg3_codes,bio1,bio4,bio10,bio11,bio12,bio15,bio16,bio17,brkl_elevation,elevation,slope,soil_nitrogen,soil_ph,soil_soc,soil_depth,soil_ocs,soil_water_cap,latitude,longitude,kg_mode,kg_all,alk_diterpenoid,alk_imidazole,alk_indole,alk_indolizidine,alk_indolizine(to_confirm),alk_isoquinoline,alk_mia,alk_misc. one n,alk_misc. two n,alk_monoterpene,alk_naphthyridine,alk_peptide,alk_piperidine,alk_purine,alk_pyrazine,alk_pyridine,alk_pyrrole,alk_pyrrolidine,alk_pyrrolizidine,alk_quinazoline,alk_quinoline,alk_quinolizidine,alk_simple amine,alk_spermidine,alk_steroidal,alk_to_confirm,AntiBac_Metabolites,Poisonous,Spines,Hairs,Richness,Emergence,habit_hb,habit_li,habit_sc,habit_sh,habit_subsh,habit_tr,Activity_Antimalarial
383,Pteralyxia laurifolia,1007058-1,Apocynaceae,Pteralyxia,Species,Pteralyxia laurifolia,1007058-1,1.0,1.0,,0.0,,,0.0,1.0,0.0,1.0,['HAW'],23.31175041198735,128.42374801635748,24.88225078582765,21.67962455749515,966.301391601562,45.63075065612794,388.308990478516,131.6392517089845,110.16620635986352,139.78125381469744,2.583530008792875,316.10693359375,59.5877990722656,399.5729217529295,4515.75,68.77231979370114,30.4375,21.494985,-158.13265,3.0,[3],,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0012217470983506,0.0,0.0,0.0,0.0,1.0,0.0,1.0,
385,Rauvolfia balansae,909641-1,Apocynaceae,Rauvolfia,Species,Rauvolfia balansae,909641-1,1.0,1.0,,0.0,,,0.0,0.0,1.0,0.0,['NWC'],21.4787502288818,228.680755615234,24.2674999237061,18.2842502593994,2325.04833984375,52.7017517089844,1033.49499511719,254.309005737305,255.0,323.942504882812,5.3648509979248,249.66667175293,52.7708320617676,429.088897705078,1040.0,71.3125,23.375,-21.16667,165.2803,1.0,[1],0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.045815516188149,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
398,Rauvolfia sandwicensis,81642-1,Apocynaceae,Rauvolfia,Species,Rauvolfia sandwicensis,81642-1,1.0,1.0,,0.0,,,0.0,1.0,0.0,1.0,['HAW'],23.07849979400635,130.6973724365235,24.69562530517576,21.3752508163452,1105.65197753906,35.62762451171875,400.2252502441405,177.565246582031,210.188362121582,166.4350051879885,2.73555493354797,334.6735992431645,58.6041679382324,454.083343505859,4523.75,69.82857131958005,31.65625,21.37665,-157.85000000000002,3.0,"[1, 0, 3, 15, 9]",0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.045815516188149,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
400,Rauvolfia semperflorens,81646-1,Apocynaceae,Rauvolfia,Species,Rauvolfia semperflorens,81646-1,1.0,1.0,,0.0,,,0.0,0.0,1.0,0.0,['NWC'],21.6747493743896,218.629257202148,24.4482498168945,18.9657497406006,1644.13330078125,44.3027496337891,698.414489746094,215.451248168945,168.479217529297,227.919998168945,4.05791759490967,238.688888549805,53.5,423.311096191406,1140.375,68.0714263916016,23.25,-21.93333,166.2933,1.0,"[1, 2, 3, 14, 0]",0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.045815516188149,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
402,Rauvolfia sevenetii,81499-1,Apocynaceae,Rauvolfia,Species,Rauvolfia sevenetii,81499-1,1.0,1.0,,0.0,,,0.0,0.0,0.0,0.0,['NWC'],22.9167499542236,185.981750488281,25.298999786377,20.5022506713867,2030.19274902344,38.5260009765625,773.924255371094,301.338745117188,74.4542922973633,12.5749998092651,0.585306465625763,216.33332824707,52.0416679382324,382.370361328125,713.0,55.25,23.625,-22.34444,166.9467,0.0,[0],0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.045815516188149,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
403,Rauvolfia spathulata,81500-1,Apocynaceae,Rauvolfia,Species,Rauvolfia spathulata,81500-1,1.0,1.0,,0.0,,,0.0,0.0,0.0,0.0,['NWC'],19.355749130249,238.662506103516,22.3592491149902,16.2754993438721,2341.7939453125,43.7747497558594,966.551513671875,332.193756103516,244.922439575195,568.407470703125,7.83993339538574,263.111114501953,53.523811340332,447.555541992188,631.75,68.0714263916016,26.125,-22.11007,166.6,1.0,[1],0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.045815516188149,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
416,Skytanthus acutus,81785-1,Apocynaceae,Skytanthus,Species,Skytanthus acutus,81785-1,1.0,1.0,,0.0,,,0.0,0.0,0.0,1.0,"['CLC', 'CLN']",16.2217502593994,213.543746948242,19.138500213623,13.106499671936,36.648998260498,105.010246276855,24.4090003967285,2.61824989318848,435.498626708984,386.452514648438,2.80126237869263,159.555549621582,80.09860992431645,150.39582824707,7558.0,22.34848499298095,13.4375,-27.64586,-70.66667,5.0,"[5, 0, 4, 9]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0018326206475259,0.0,0.0,0.0,0.0,1.0,1.0,0.0,
421,Strempeliopsis strempelioides,81849-1,Apocynaceae,Strempeliopsis,Species,Strempeliopsis strempelioides,81849-1,1.0,1.0,,0.0,,,0.0,0.0,0.0,0.0,['CUB'],25.8530006408691,176.055252075195,28.043249130249,23.6012496948242,1282.84521484375,68.7252502441406,562.254516601562,82.2017517089844,16.0914134979248,3.46000003814697,0.0597687177360058,439.190490722656,68.5833358764648,505.3125,1406.5,62.0625,29.375,21.62111,-79.03639,3.0,[3],0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0012217470983506,0.0,0.0,0.0,0.0,1.0,1.0,0.0,
441,Tabernaemontana apoda,82007-1,Apocynaceae,Tabernaemontana,Species,Tabernaemontana apoda,82007-1,1.0,1.0,,0.0,,,0.0,0.0,0.0,1.0,['CUB'],,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0751374465485644,1.0,0.0,0.0,0.0,0.0,0.0,1.0,
451,Tabernaemontana cerifera,82046-1,Apocynaceae,Tabernaemontana,Species,Tabernaemontana cerifera,82046-1,1.0,1.0,,0.0,,,0.0,0.0,0.0,1.0,['NWC'],21.6747493743896,211.992004394531,24.4072494506836,18.9657497406006,2267.70922851562,47.0429992675781,966.551513671875,277.0106201171875,215.4639892578125,217.047500610352,4.05791759490967,238.688888549805,53.14027786254885,413.794860839844,992.625,68.7333297729492,23.375,-21.596945,166.1968,1.0,"[1, 0, 3, 2]",0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0751374465485644,1.0,0.0,0.0,0.0,0.0,0.0,1.0,
527,Vincetoxicum nigrum,1088174-2,Apocynaceae,Vincetoxicum,Species,Vincetoxicum nigrum,1088174-2,1.0,1.0,,0.0,,,0.0,1.0,0.0,1.0,"['BAL', 'FRA', 'ITA', 'POR', 'SPA']",12.941499710083,625.197265625,21.3285007476807,5.55800008773804,794.200012207031,35.5345001220703,302.221252441406,98.9839973449707,380.013854980469,372.222503662109,2.83312749862671,302.75,58.605554580688505,382.875,1256.25,49.25,21.8125,41.38666,-7.0962765,8.0,"[26, 25, 7, 8, 15, 14, 9, 0, 27, 4, 19, 5, 6, 29]",,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.1533292608430055,1.0,0.0,1.0,0.0,0.0,0.0,0.0,
529,Vincetoxicum rossicum,60456000-2,Apocynaceae,Vincetoxicum,Species,Vincetoxicum rossicum,60456000-2,1.0,1.0,,0.0,,,0.0,1.0,0.0,1.0,"['RUE', 'RUS', 'UKR']",8.10824966430664,932.430725097656,19.7797508239746,-3.84450006484985,948.888488769531,13.4827499389648,269.72038269042946,192.091003417969,160.362884521484,166.220001220703,0.563991546630859,410.0,63.1041679382324,377.200012207031,1927.75,59.0,23.8125,43.8278,-78.362245,26.0,"[26, 25, 0, 7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.1533292608430055,1.0,0.0,1.0,0.0,0.0,0.0,0.0,
535,Vincetoxicum tanakae,103006-1,Apocynaceae,Vincetoxicum,Species,Vincetoxicum tanakae,103006-1,1.0,1.0,,0.0,,,0.0,0.0,0.0,0.0,"['JAP', 'NNS']",23.9104995727539,321.142242431641,27.7210006713867,19.6692504882812,2417.29150390625,24.3565006256104,788.846740722656,456.144744873047,11.9833793640137,20.0149993896484,0.739783227443695,338.0,51.6666679382324,523.833312988281,1352.0,67.0,26.5,24.45592,124.1835,1.0,"[14, 1, 0]",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.1533292608430055,1.0,0.0,1.0,0.0,0.0,0.0,0.0,
640,Coelospermum balansanum,747006-1,Rubiaceae,Coelospermum,Species,Coelospermum balansanum,747006-1,1.0,1.0,,0.0,,,0.0,0.0,0.0,0.0,['NWC'],21.5902500152588,215.035751342773,24.4747505187988,18.4190006256104,1993.71374511719,52.7017517089844,912.052490234375,239.417007446289,222.847640991211,323.942504882812,5.3648509979248,247.89582824707,53.0444450378418,442.041656494141,1116.0,70.0,23.375,-21.16667,165.2883,1.0,"[1, 14, 2]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0067196090409285,0.0,0.0,1.0,0.0,0.0,0.0,0.0,
685,Eumachia forsteriana,77164469-1,Rubiaceae,Eumachia,Species,Eumachia forsteriana,77164469-1,1.0,1.0,,0.0,,,0.0,0.0,1.0,0.0,"['FIJ', 'SAM']",24.3780002593994,37.0437507629395,24.8237495422363,23.8622493743896,4566.2138671875,36.7962493896484,1719.66149902344,617.908264160156,320.842102050781,387.674987792969,5.57671022415161,408.5,54.3333320617676,753.309509277344,1245.0,76.2857131958008,26.3125,-13.92875,-171.74239999999998,1.0,[1],0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0525351252290775,1.0,0.0,0.0,0.0,1.0,0.0,0.0,
688,Eumachia lyciiflora,77164484-1,Rubiaceae,Eumachia,Species,Eumachia lyciiflora,77164484-1,1.0,1.0,,0.0,,,0.0,0.0,0.0,0.0,['NWC'],21.4357490539551,224.381500244141,24.2075004577637,18.5254993438721,1667.86755371094,52.627500534057646,758.429016113281,200.423751831055,155.132965087891,312.427490234375,5.036774158477785,230.803970336914,53.0625,398.89582824707054,1339.66662597656,67.466667175293,21.8125,-21.447915,165.55,1.0,"[3, 1]",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0525351252290775,1.0,0.0,0.0,0.0,1.0,0.0,0.0,
689,Eumachia oleoides,77164489-1,Rubiaceae,Eumachia,Species,Eumachia oleoides,77164489-1,1.0,1.0,,0.0,,,0.0,0.0,0.0,0.0,['NWC'],21.6459999084473,217.147994995117,24.286750793457,18.7557506561279,2341.7939453125,43.7747497558594,966.551513671875,332.193756103516,244.922439575195,279.670013427734,4.8566780090332,240.972229003906,53.1555557250977,429.088897705078,759.5,68.533332824707,24.125,-22.12194,166.6,1.0,"[14, 1, 0]",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0525351252290775,1.0,0.0,0.0,0.0,1.0,0.0,0.0,
714,Gardenia urvillei,751312-1,Rubiaceae,Gardenia,Species,Gardenia urvillei,751312-1,0.0,,,0.0,,,0.0,0.0,1.0,1.0,['NWC'],23.6412506103516,206.692245483398,26.0965003967285,21.0375003814697,1464.16296386719,53.6867485046387,695.233764648438,160.260498046875,60.1301956176758,74.9649963378906,2.03309440612793,247.89582824707,53.238094329834,428.17778015136696,2011.5,60.75,22.125,-20.9022,164.9188,1.0,"[2, 3, 1, 0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,1.0,0.0818570555894929,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
725,Guettarda calyptrata,114492-2,Rubiaceae,Guettarda,Species,Guettarda calyptrata,114492-2,1.0,1.0,,0.0,,,0.0,0.0,0.0,1.0,['CUB'],24.4895000457764,200.949493408203,26.8177509307861,22.2302494049072,1379.97875976562,56.8262481689453,589.114013671875,149.623504638672,65.7590026855469,83.2174987792969,0.451953053474426,320.125,65.9333343505859,354.020843505859,471.75,61.3125,28.4375,22.43945,-81.13,3.0,"[1, 3, 2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,1.0,0.0946854001221747,1.0,0.0,0.0,0.0,1.0,0.0,1.0,
727,Guettarda heterosepala,751948-1,Rubiaceae,Guettarda,Species,Guettarda heterosepala,751948-1,1.0,1.0,,0.0,,,0.0,0.0,0.0,0.0,['NWC'],21.1182498931885,238.662506103516,24.0699996948242,17.9475002288818,1933.61694335938,46.1334991455078,884.451232910156,232.083999633789,259.116333007812,379.334991455078,6.2599835395813,263.111114501953,52.9333343505859,440.25,837.5,68.533332824707,24.125,-21.67,166.25,1.0,"[1, 14]",0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,1.0,0.0946854001221747,1.0,0.0,0.0,0.0,1.0,0.0,1.0,
730,Guettarda trimera,752093-1,Rubiaceae,Guettarda,Species,Guettarda trimera,752093-1,1.0,1.0,,0.0,,,0.0,0.0,0.0,0.0,['NWC'],21.6747493743896,218.7387466430665,24.4330005645752,18.9202499389648,1646.53271484375,54.1744995117188,760.068725585938,194.276992797852,191.64958190918,217.047500610352,4.08206653594971,230.4555587768555,53.1555557250977,399.08332824707054,1225.75,68.0714263916016,21.9375,-21.25417,165.14165,1.0,"[1, 3, 0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,1.0,0.0946854001221747,1.0,0.0,0.0,0.0,1.0,0.0,1.0,
770,Ixora amplexicaulis,753703-1,Rubiaceae,Ixora,Species,Ixora amplexicaulis,753703-1,1.0,1.0,,0.0,,,0.0,0.0,1.0,1.0,['FIJ'],,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.3518631643249847,1.0,0.0,0.0,0.0,1.0,0.0,1.0,
971,Psychotria bullata,761577-1,Rubiaceae,Psychotria,Species,Psychotria bullata,761577-1,0.0,,,0.0,,,0.0,0.0,1.0,0.0,['FIJ'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,
1078,Stenostomum portoricense,245035-2,Rubiaceae,Stenostomum,Species,Stenostomum portoricense,245035-2,1.0,1.0,,0.0,,,0.0,1.0,0.0,0.0,['PUE'],25.4322490692139,118.924499511719,26.8897495269775,23.9225006103516,1879.92199707031,31.1254997253418,625.07275390625,297.278991699219,201.080337524414,123.830001831055,1.17220151424408,303.5,52.6296310424805,354.166656494141,1383.75,68.3333358764648,29.9375,18.3414,-66.6425,1.0,[1],0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0293219303604153,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
1084,Tarenna gracilipes,767477-1,Rubiaceae,Tarenna,Species,Tarenna gracilipes,767477-1,0.0,,,0.0,0.0,1.0,0.0,0.0,0.0,1.0,"['JAP', 'NNS', 'TAI']",23.2457504272461,321.142242431641,27.02112483978275,18.7832508087158,2446.35424804688,79.9000015258789,1266.66247558594,151.016746520996,73.8476486206055,129.297500610352,2.33539366722107,317.384613037109,53.8461532592773,515.583312988281,1140.0,70.6153869628906,25.75,22.964475,120.8725,2.0,"[14, 2, 11, 12, 0, 15, 1, 3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,1.0,0.1172877214416615,1.0,0.0,0.0,0.0,1.0,0.0,1.0,
1090,Tinadendron noumeanum,77075409-1,Rubiaceae,Tinadendron,Species,Tinadendron noumeanum,77075409-1,1.0,1.0,,0.0,,,0.0,0.0,0.0,1.0,['NWC'],23.5302505493164,212.989501953125,26.1812496185303,20.7604999542236,1264.02770996094,52.3899993896484,570.4677734375,149.533248901367,29.8227138519287,7.43249988555908,0.310361832380295,247.89582824707,53.1041679382324,427.0,1225.75,71.3125,21.75,-21.34738,165.1575,2.0,[2],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0012217470983506,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
1141,Geniostoma balansanum,546368-1,Loganiaceae,Geniostoma,Species,Geniostoma balansanum,546368-1,0.0,,,0.0,,,0.0,0.0,0.0,0.0,['NWC'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0311545510079413,0.0,0.0,0.0,0.0,1.0,0.0,1.0,
1142,Geniostoma biseriale,546370-1,Loganiaceae,Geniostoma,Species,Geniostoma biseriale,546370-1,0.0,,,0.0,,,0.0,0.0,0.0,0.0,['SAM'],24.3780002593994,37.0437507629395,24.8237495422363,23.8622493743896,4566.2138671875,36.7962493896484,1719.66149902344,617.908264160156,320.842102050781,387.674987792969,5.57671022415161,408.5,54.3333320617676,753.309509277344,1245.0,76.2857131958008,26.3125,-13.9289,-171.74611,1.0,[1],,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0311545510079413,0.0,0.0,0.0,0.0,1.0,0.0,1.0,
1144,Geniostoma calcicola,546375-1,Loganiaceae,Geniostoma,Species,Geniostoma calcicola,546375-1,0.0,,,0.0,,,0.0,0.0,0.0,0.0,['FIJ'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0311545510079413,0.0,0.0,0.0,0.0,1.0,0.0,1.0,
1145,Geniostoma celastrineum,546377-1,Loganiaceae,Geniostoma,Species,Geniostoma celastrineum,546377-1,0.0,,,0.0,,,0.0,0.0,0.0,0.0,['NWC'],21.9790000915527,225.8597564697265,24.61400032043455,19.20850086212155,1753.7230834960951,52.3348751068115,796.237518310547,215.7626190185545,162.066482543945,252.2249984741215,5.022491693496706,234.85417175293,53.0444450378418,413.1995086669925,1248.0,67.8181838989258,22.5625,-21.4422215,165.56943,1.0,"[1, 3, 2, 0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0311545510079413,0.0,0.0,0.0,0.0,1.0,0.0,1.0,
1146,Geniostoma clavatum,546379-1,Loganiaceae,Geniostoma,Species,Geniostoma clavatum,546379-1,0.0,,,0.0,,,0.0,0.0,0.0,0.0,['SCI'],25.7180004119873,67.8509979248047,26.5752506256104,24.8072490692139,3264.8125,35.3530006408691,1210.44323730469,473.723236083984,90.5623245239258,57.4199981689453,2.03259897232056,,,,3314.0,,26.1666660308838,-16.7833,-151.466635,1.0,[1],,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0311545510079413,0.0,0.0,0.0,0.0,1.0,0.0,1.0,
1147,Geniostoma cyrtandrae,546388-1,Loganiaceae,Geniostoma,Species,Geniostoma cyrtandrae,546388-1,0.0,,,0.0,,,0.0,1.0,0.0,0.0,['HAW'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0311545510079413,0.0,0.0,0.0,0.0,1.0,0.0,1.0,
1148,Geniostoma degeneri,77183773-1,Loganiaceae,Geniostoma,Species,Geniostoma degeneri,77183773-1,0.0,,,0.0,,,0.0,1.0,0.0,0.0,['HAW'],18.85325050354,145.725250244141,20.6487503051758,17.0270004272461,3032.89184570312,21.6022491455078,965.002502441406,590.425476074219,376.011077880859,832.72998046875,9.18306922912598,377.155548095703,57.5416679382324,566.458312988281,3503.5,80.125,33.5625,22.09,-159.58,15.0,"[15, 1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0311545510079413,0.0,0.0,0.0,0.0,1.0,0.0,1.0,
1150,Geniostoma erythrospermum,546396-1,Loganiaceae,Geniostoma,Species,Geniostoma erythrospermum,546396-1,0.0,,,0.0,,,0.0,0.0,0.0,0.0,['NWC'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0311545510079413,0.0,0.0,0.0,0.0,1.0,0.0,1.0,
1151,Geniostoma fagraeoides,546397-1,Loganiaceae,Geniostoma,Species,Geniostoma fagraeoides,546397-1,0.0,,,0.0,,,0.0,0.0,0.0,0.0,['OGA'],23.08862495422365,330.7017517089845,27.063625335693352,18.6949996948242,1352.792358398435,27.7916250228882,419.6141204833985,197.67887115478496,1.42243766784668,8.112499713897689,0.4816191643476485,,60.6666679382324,527.333312988281,5216.0,61.0,34.25,26.871071,142.1874695,0.0,[0],,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0311545510079413,0.0,0.0,0.0,0.0,1.0,0.0,1.0,
1152,Geniostoma gagnae,897803-1,Loganiaceae,Geniostoma,Species,Geniostoma gagnae,897803-1,0.0,,,0.0,,,0.0,0.0,0.0,0.0,['MRQ'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0311545510079413,0.0,0.0,0.0,0.0,1.0,0.0,1.0,
1153,Geniostoma gaudichaudii,77209911-1,Loganiaceae,Geniostoma,Species,Geniostoma gaudichaudii,77209911-1,0.0,,,0.0,,,0.0,1.0,0.0,0.0,['HAW'],22.6782493591309,133.968505859375,24.3055000305176,20.9624996185303,1457.52319335938,30.2747497558594,503.223236083984,247.658248901367,259.880889892578,240.897506713867,3.6416757106781,296.0,58.1111106872559,505.166656494141,2784.5,61.0,34.0,21.6,-157.9,1.0,[1],,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0311545510079413,0.0,0.0,0.0,0.0,1.0,0.0,1.0,
1154,Geniostoma glaucescens,546407-1,Loganiaceae,Geniostoma,Species,Geniostoma glaucescens,546407-1,0.0,,,0.0,,,0.0,0.0,0.0,0.0,['NWC'],21.93337535858155,215.035751342773,24.627250671386697,19.0287504196167,2371.6513671875,52.7017517089844,1066.4657592773451,249.7296295166015,253.204986572266,323.942504882812,5.64828300476074,269.166656494141,52.9555549621582,520.555541992188,1235.75,78.6666641235352,22.71875,-20.58847,164.781385,1.0,"[1, 14, 0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0311545510079413,0.0,0.0,0.0,0.0,1.0,0.0,1.0,
1156,Geniostoma hallei,546411-1,Loganiaceae,Geniostoma,Species,Geniostoma hallei,546411-1,0.0,,,0.0,,,0.0,0.0,0.0,0.0,['MRQ'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0311545510079413,0.0,0.0,0.0,0.0,1.0,0.0,1.0,
1157,Geniostoma hedyosmifolium,77183885-1,Loganiaceae,Geniostoma,Species,Geniostoma hedyosmifolium,77183885-1,0.0,,,0.0,,,0.0,1.0,0.0,0.0,['HAW'],20.7927494049072,120.901496887207,22.1830005645752,19.4204998016357,2323.85107421875,27.175500869751,711.994262695312,426.273498535156,548.005554199219,491.212493896484,7.08210897445679,382.5,56.5625,531.6875,3234.5,77.0,31.3125,20.7487,-156.092,3.0,"[3, 1, 15]",,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0311545510079413,0.0,0.0,0.0,0.0,1.0,0.0,1.0,
1158,Geniostoma helleri,77183962-1,Loganiaceae,Geniostoma,Species,Geniostoma helleri,77183962-1,0.0,,,0.0,,,0.0,1.0,0.0,0.0,['HAW'],18.85325050354,145.725250244141,20.6487503051758,17.0270004272461,3032.89184570312,21.6022491455078,965.002502441406,590.425476074219,376.011077880859,832.72998046875,9.18306922912598,416.555541992188,56.2666664123535,617.799987792969,4626.66650390625,81.4000015258789,33.25,22.1104,-159.619994,15.0,"[15, 3, 1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0311545510079413,0.0,0.0,0.0,0.0,1.0,0.0,1.0,
