,Accepted_Name,Accepted_ID,Family,Genus,Accepted_Rank,Accepted_Species,Accepted_Species_ID,Tested_for_Alkaloids,Alkaloids,Antimalarial_Use,In_Malarial_Region,Common_Name,Medicinal,Wiki_Page,native_tdwg3_codes,bio1,bio4,bio10,bio11,bio12,bio15,bio16,bio17,brkl_elevation,elevation,slope,soil_nitrogen,soil_ph,soil_soc,soil_depth,soil_ocs,soil_water_cap,latitude,longitude,kg_mode,kg_all,Poisonous,Richness,Emergence,herb,liana,shrub,subshrub,succulent,tree,Activity_Antimalarial
464,Tabernaemontana elegans,82109-1,Apocynaceae,Tabernaemontana,Species,Tabernaemontana elegans,82109-1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"['KEN', 'NAT', 'MLW', 'MOZ', 'TVL', 'SOM', 'SWZ', 'TAN', 'ZIM']",22.4409999847412,267.480499267578,25.648250579834,18.7507495880127,809.757507324219,75.4039993286133,365.223236083984,37.4720001220703,281.878112792969,276.972503662109,0.822343230247498,124.645835876465,62.5,157.64582824707,4448.75,38.0,18.25,-24.65,32.2981,6.0,"[6, 3, 14, 12, 11, 0, 2]",1.0,0.0751374465485644,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
469,Tabernaemontana hystrix,82157-1,Apocynaceae,Tabernaemontana,Species,Tabernaemontana hystrix,82157-1,1.0,1.0,1.0,1.0,0.0,1.0,1.0,"['BZE', 'BZL', 'BZC']",22.359375,203.792129516602,24.72150039672855,19.2864999771118,1443.10150146484,59.4137496948242,672.677642822266,129.412124633789,509.164825439453,515.5350036621095,1.209045290946965,205.6694412231445,53.4583320617676,252.64582824707,1921.25,49.5625,21.71875,-22.28889,-44.61028,3.0,"[3, 14, 15, 2, 11, 12, 0, 1]",0.0,0.0751374465485644,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
478,Tabernaemontana oppositifolia,248887-2,Apocynaceae,Tabernaemontana,Species,Tabernaemontana oppositifolia,248887-2,1.0,1.0,0.0,1.0,0.0,0.0,1.0,"['PUE', 'TRT']",24.949499130249,116.702003479004,26.3484992980957,23.5955009460449,1699.58374023438,28.5027503967285,659.830993652344,276.778015136719,247.14404296875,293.497497558594,2.94442653656006,346.4375,54.6666679382324,382.111114501953,1746.0,67.75,29.5625,18.2761,-66.3242,1.0,[1],1.0,0.0751374465485644,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
479,Tabernaemontana pachysiphon,82263-1,Apocynaceae,Tabernaemontana,Species,Tabernaemontana pachysiphon,82263-1,1.0,1.0,0.0,1.0,1.0,1.0,1.0,"['ANG', 'BEN', 'CMN', 'CAF', 'GAB', 'GHA', 'GGI', 'KEN', 'MLW', 'NGA', 'SUD', 'TAN', 'TOG', 'UGA', 'ZAM', 'ZAI']",24.7994995117188,113.057998657227,26.2672500610352,23.3619995117188,1297.34527587891,62.7587509155273,547.268737792969,59.5342483520508,409.8490295410155,427.079986572266,0.8640001714229585,193.375,58.2604160308838,242.311111450195,9418.25,44.1875,19.0,5.483333,9.5433335,3.0,"[3, 1, 2, 12, 11, 6, 15]",1.0,0.0751374465485644,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
480,Tabernaemontana panamensis,248892-2,Apocynaceae,Tabernaemontana,Species,Tabernaemontana panamensis,248892-2,0.0,,0.0,1.0,0.0,0.0,1.0,"['CLM', 'ECU', 'PAN']",23.9962501525879,33.5482482910156,24.4139995574951,23.4985008239746,3335.04858398438,54.789249420166,1193.83251953125,151.175750732422,373.293640136719,408.897491455078,3.83407855033875,390.395843505859,53.0208320617676,461.166656494141,4428.75,63.875,26.5,8.63333,-79.32194,2.0,"[29, 2, 1, 15, 3, 0]",0.0,0.0751374465485644,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
482,Tabernaemontana peduncularis,82280-1,Apocynaceae,Tabernaemontana,Species,Tabernaemontana peduncularis,82280-1,0.0,,0.0,1.0,0.0,1.0,1.0,"['CBD', 'MLY', 'MYA', 'THA', 'VIE']",25.5362501144409,80.6574974060059,26.49437427520749,24.58987522125245,2523.730712890625,61.0682487487793,1091.6441040039049,140.65287780761702,331.0595703125,271.3999938964845,3.64137423038483,268.0555572509765,52.2395839691162,297.0,4978.25,56.90625,23.1875,10.066665,99.75,2.0,"[3, 2, 1, 11, 0]",0.0,0.0751374465485644,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
486,Tabernaemontana rupicola,82322-1,Apocynaceae,Tabernaemontana,Species,Tabernaemontana rupicola,82322-1,1.0,1.0,0.0,1.0,0.0,0.0,1.0,"['BZN', 'CLM', 'FRG', 'GUY', 'SUR', 'VEN']",26.1464996337891,49.9022483825684,26.824499130249,25.6084995269775,2429.32739257812,40.8455009460449,937.521240234375,314.184509277344,59.9584503173828,60.3349990844727,0.356751590967178,168.04167175293,42.1777763366699,230.857147216797,2199.5,47.5999984741211,22.6875,-2.53,-60.37406,1.0,"[1, 2]",0.0,0.0751374465485644,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
489,Tabernaemontana sessilifolia,82330-1,Apocynaceae,Tabernaemontana,Species,Tabernaemontana sessilifolia,82330-1,1.0,1.0,0.0,1.0,0.0,0.0,1.0,['MDG'],17.6030006408691,248.790756225586,20.3864994049072,14.1327495574951,1982.62780761719,81.6920013427734,1100.32275390625,105.263000488281,1008.50140380859,1085.02001953125,3.00148296356201,225.91667175293,55.1875,298.875,3557.25,67.25,21.25,-18.792,47.43333,12.0,"[2, 11, 12, 15, 14, 3, 1]",0.0,0.0751374465485644,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
494,Tabernaemontana undulata,82371-1,Apocynaceae,Tabernaemontana,Species,Tabernaemontana undulata,82371-1,1.0,1.0,0.0,1.0,1.0,1.0,1.0,"['BZN', 'CLM', 'COS', 'ECU', 'FRG', 'GUY', 'PAN', 'PER', 'SUR', 'TRT', 'VEN']",25.5362501144409,56.2529983520508,26.18262577056885,24.89187526702885,2535.61083984375,54.4733753204346,1071.85705566406,252.3552474975585,135.761772155762,142.3125,1.1653252243995702,248.75,47.8958320617676,329.166656494141,3113.0,52.4375,23.8125,4.67264,-60.2,1.0,"[1, 2, 0, 4, 3, 15]",0.0,0.0751374465485644,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
506,Vallaris glabra,82646-1,Apocynaceae,Vallaris,Species,Vallaris glabra,82646-1,1.0,1.0,0.0,1.0,0.0,1.0,0.0,"['JAW', 'LSI', 'SUM']",26.6700000762939,52.2159996032715,27.4527492523193,26.0727500915527,2491.28930664062,66.8290023803711,893.16552734375,120.847999572754,65.5429382324219,50.3325004577637,0.678150534629822,224.66667175293,55.8333320617676,380.666656494141,3655.75,56.3125,24.5,1.424614,103.8382,1.0,"[1, 3, 2]",0.0,0.0018326206475259,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
508,Vallesia glabra,82668-1,Apocynaceae,Vallesia,Species,Vallesia glabra,82668-1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"['AGE', 'AGW', 'BOL', 'BZN', 'CLM', 'MXG', 'MXE', 'MXN', 'MXS', 'PAR', 'PER']",22.43487548828125,364.7701263427735,27.24149990081785,17.29975032806395,661.81201171875,95.3324966430664,366.228240966797,12.7586245536804,338.3310241699215,368.592498779297,2.109112977981565,157.047622680664,71.25,160.277770996094,577.25,37.875,23.875,23.11093,-106.25405,6.0,"[4, 3, 6, 11, 5, 14, 0, 1, 2, 12, 7, 15]",1.0,0.0067196090409285,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
532,Vincetoxicum stocksii,901235-1,Apocynaceae,Vincetoxicum,Species,Vincetoxicum stocksii,901235-1,0.0,,0.0,1.0,0.0,0.0,0.0,['PAK'],17.8090000152588,792.199768066406,26.9147491455078,6.85550022125244,307.558746337891,73.9375,133.875747680664,21.9242496490479,1490.04431152344,1605.19494628906,3.15433859825134,78.6041641235352,78.8958358764648,50.9583320617676,3841.25,17.9375,18.125,31.26,69.3603,4.0,[4],0.0,0.1533292608430055,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
536,Voacanga africana,82719-1,Apocynaceae,Voacanga,Species,Voacanga africana,82719-1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"['ANG', 'BEN', 'BKN', 'BUR', 'CAB', 'CMN', 'CAF', 'CON', 'GAB', 'GAM', 'GHA', 'GUI', 'GNB', 'GGI', 'IVO', 'KEN', 'LBR', 'MLW', 'MLI', 'MOZ', 'NGA', 'SEN', 'SIE', 'SUD', 'TAN', 'TOG', 'UGA', 'ZAM', 'ZAI', 'ZIM']",25.91637516021725,115.985378265381,27.359749794006348,24.322875022888148,1344.56896972656,70.4309997558594,648.4046325683595,55.4544982910156,247.084487915039,260.149993896484,0.6300637423992155,180.9375,56.261905670166,227.535415649414,10468.5,45.4375,19.5625,6.840149,2.1693405,3.0,"[2, 3, 6, 11, 1, 0]",1.0,0.0079413561392791,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
540,Voacanga globosa,82738-1,Apocynaceae,Voacanga,Species,Voacanga globosa,82738-1,1.0,1.0,0.0,1.0,0.0,1.0,0.0,['PHI'],26.3248748779297,90.0350036621094,27.24324989318849,24.3002490997314,3149.76831054688,58.1245002746582,1533.977294921875,246.839248657227,159.7783870697022,127.182502746582,2.474434971809385,314.34375,55.5208320617676,405.820526123047,1800.91668701172,67.75,27.78125,14.089235,121.7462,2.0,"[2, 0, 1, 3]",1.0,0.0079413561392791,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
541,Voacanga grandifolia,82740-1,Apocynaceae,Voacanga,Species,Voacanga grandifolia,82740-1,1.0,1.0,0.0,1.0,0.0,1.0,1.0,"['JAW', 'LSI', 'MOL', 'NWG', 'PHI', 'QLD', 'SUL']",25.5917491912842,62.5007514953613,26.5152492523193,24.7215003967285,2340.99731445312,35.6775016784668,959.294250488281,373.316986083984,129.407196044922,103.584999084473,1.43600630760193,267.9375,53.1666679382324,522.185180664062,2346.0,59.375,26.25,-7.669794,142.8333,1.0,"[1, 0, 3, 2]",0.0,0.0079413561392791,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
543,Voacanga thouarsii,82760-1,Apocynaceae,Voacanga,Species,Voacanga thouarsii,82760-1,1.0,1.0,0.0,1.0,1.0,1.0,1.0,"['ANG', 'BKN', 'CMN', 'CPP', 'CAF', 'CON', 'GAM', 'GHA', 'GUI', 'GNB', 'IVO', 'KEN', 'NAT', 'LBR', 'MDG', 'MLW', 'MLI', 'MOZ', 'NGA', 'SEN', 'SIE', 'SUD', 'TAN', 'UGA', 'ZAM', 'ZAI', 'ZIM']",23.4202499389648,183.585006713867,25.3082504272461,21.0237503051758,1714.55920410156,58.1602516174316,871.078002929688,108.87474822998,254.448760986328,252.110000610352,1.0970972776413,211.72917175293,55.5833320617676,298.020843505859,4395.75,52.0666656494141,20.6875,-16.3,33.43333,3.0,"[3, 14, 1, 11, 2, 0, 15, 6, 12]",1.0,0.0079413561392791,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
547,Wrightia arborea,82831-1,Apocynaceae,Wrightia,Species,Wrightia arborea,82831-1,1.0,1.0,0.0,1.0,1.0,1.0,1.0,"['AND', 'ASS', 'BAN', 'CBD', 'CHC', 'CHS', 'EHM', 'IND', 'LAO', 'MLY', 'MYA', 'NEP', 'SRL', 'THA', 'VIE', 'WHM']",24.9322490692139,210.674743652344,27.2777500152588,21.8194999694824,1437.93298339844,78.6932525634766,714.623229980469,28.6280002593994,462.487548828125,457.097503662109,3.26944351196289,201.20832824707,57.355554580688505,228.08332824707,4493.5,55.75,24.0625,16.74995,99.20767,3.0,"[2, 3, 11, 6, 1]",0.0,0.0201588271227855,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
548,Wrightia dubia,82847-1,Apocynaceae,Wrightia,Species,Wrightia dubia,82847-1,1.0,1.0,1.0,1.0,0.0,1.0,1.0,"['CBD', 'LAO', 'MLY', 'THA', 'VIE']",26.2327499389648,69.8580017089844,27.0639991760254,25.2427501678467,2708.36401367188,73.3612518310547,1335.54772949219,106.836502075195,210.191131591797,144.217498779297,2.07234954833984,269.125,52.4166679382324,290.395843505859,5302.5,55.75,22.8125,9.833333,99.8,2.0,"[2, 3]",0.0,0.0201588271227855,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
551,Wrightia tinctoria,82890-1,Apocynaceae,Wrightia,Species,Wrightia tinctoria,82890-1,1.0,1.0,0.0,1.0,1.0,1.0,1.0,"['BAN', 'IND', 'MYA']",25.18562507629395,196.052001953125,28.24262523651125,22.08100032806395,1021.3881530761752,91.8753776550293,597.065612792969,19.8185005187988,473.0900268554685,541.4937744140625,0.8639522194862366,142.59775543212902,65.5999984741211,167.76735687255848,5358.75,42.7142868041992,24.15625,13.582265,77.102025,3.0,"[6, 2, 3, 0, 11, 4]",1.0,0.0201588271227855,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
552,Xysmalobium undulatum,103155-1,Apocynaceae,Xysmalobium,Species,Xysmalobium undulatum,103155-1,0.0,,0.0,1.0,1.0,1.0,1.0,"['ANG', 'BOT', 'CPP', 'ETH', 'OFS', 'KEN', 'NAT', 'LES', 'MLW', 'NAM', 'TVL', 'SWZ', 'TAN', 'UGA', 'ZAM', 'ZIM']",16.2145004272461,345.606506347656,20.1350002288818,11.2572498321533,814.962280273438,76.0032501220703,376.5830078125,35.1199989318848,1460.49035644531,1474.55004882812,1.68352687358856,147.0,59.0555572509766,178.58332824707,2107.5,44.0666656494141,19.6875,-26.625,29.8164,12.0,"[14, 12, 7, 11, 15, 9, 6, 3]",1.0,0.0238240684178375,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
560,Agathisanthemum bojeri,742948-1,Rubiaceae,Agathisanthemum,Species,Agathisanthemum bojeri,742948-1,0.0,,1.0,1.0,0.0,1.0,0.0,"['ANG', 'COM', 'KEN', 'NAT', 'MDG', 'MOZ', 'TVL', 'SOM', 'SWZ', 'TAN', 'ZAM', 'ZIM']",22.943000793457,193.34049987793,25.67662525177,19.7180004119873,1091.47723388672,74.7365036010742,538.0447387695315,56.29874992370605,354.18281555175747,423.0625,0.92304265499115,139.23264312744152,59.2326374053955,188.65625,7226.875,40.5,19.0625,-10.565833,38.423884,3.0,"[11, 6, 3, 12, 1, 7, 2]",0.0,0.0024434941967012,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
566,Amaioua glomerulata,77124830-1,Rubiaceae,Amaioua,Species,Amaioua glomerulata,77124830-1,1.0,1.0,0.0,1.0,0.0,0.0,1.0,"['BLZ', 'BZN', 'BZC', 'CLM', 'COS', 'CUB', 'ECU', 'FRG', 'GUA', 'GUY', 'HON', 'MXG', 'MXT', 'MXS', 'NIC', 'PAN', 'PER', 'SUR', 'TRT', 'VEN']",25.5294990539551,69.963752746582,26.5017509460449,24.4207496643066,2533.79614257812,57.1707496643066,1045.49670410156,180.382507324219,126.393348693848,118.102500915527,0.763853847980499,290.6875,53.375,333.6875,2585.75,56.6875,24.875,8.06666,-75.17,2.0,"[1, 2, 3, 0, 12, 15]",0.0,0.0067196090409285,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
573,Aoranthe cladantha,945441-1,Rubiaceae,Aoranthe,Species,Aoranthe cladantha,945441-1,0.0,,1.0,1.0,0.0,1.0,0.0,"['CAB', 'CMN', 'CAF', 'CON', 'EQG', 'GAB', 'GGI', 'NGA', 'ZAI']",24.7840003967285,79.8864974975586,25.710750579834,23.4634990692139,2220.98193359375,63.6622505187988,1023.56176757812,84.7754974365234,239.462600708008,265.470001220703,0.927686989307404,201.41667175293,49.2708320617676,292.3125,8026.75,51.5,21.8125,-0.133333,10.733333,3.0,"[2, 3, 0, 1]",0.0,0.0030543677458766,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
582,Bertiera borbonica,744422-1,Rubiaceae,Bertiera,Species,Bertiera borbonica,744422-1,0.0,,0.0,1.0,0.0,0.0,1.0,['REU'],16.5270004272461,230.114242553711,19.3964996337891,13.6070003509521,3263.52978515625,62.5982513427734,1406.81921386719,359.002746582031,333.163421630859,1126.65747070312,9.65486145019531,352.444458007812,54.2592582702637,492.0,967.25,74.8666687011719,31.4375,-21.20659,55.65127,15.0,"[15, 2, 0, 3]",0.0,0.0348197923029932,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
590,Burchellia bubalina,745198-1,Rubiaceae,Burchellia,Species,Burchellia bubalina,745198-1,0.0,,0.0,1.0,1.0,1.0,1.0,"['CPP', 'NAT', 'TVL', 'SWZ']",17.2795000076294,274.796752929688,20.6147499084473,13.6557502746582,780.870971679688,33.306999206543,258.324005126953,98.8509979248047,363.70361328125,436.652496337891,2.6658251285553,216.133331298828,62.4285697937012,269.194458007812,1739.5,49.76363563537595,18.75,-33.33217500000001,26.59751,14.0,"[15, 14, 7, 6, 12, 0, 11, 8, 9, 3]",0.0,0.0006108735491753,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
593,Calycophyllum multiflorum,43051-2,Rubiaceae,Calycophyllum,Species,Calycophyllum multiflorum,43051-2,0.0,,1.0,1.0,1.0,1.0,1.0,"['AGE', 'AGW', 'BOL', 'BZC', 'PAR']",23.691499710083,277.845764160156,26.914249420166,19.8832492828369,1283.60400390625,56.798999786377,532.322265625,92.0425033569336,224.803329467773,217.012496948242,0.815946340560913,164.08332824707,58.4583320617676,198.04167175293,2055.25,43.2142868041992,20.125,-21.2778,-57.68805,3.0,"[3, 14, 6, 2, 29, 11, 7, 1, 12]",0.0,0.0067196090409285,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
596,Canthium glaucum,745437-1,Rubiaceae,Canthium,Species,Canthium glaucum,745437-1,1.0,1.0,1.0,1.0,0.0,1.0,0.0,"['BOT', 'CPV', 'KEN', 'MLW', 'MOZ', 'SOM', 'ZAM', 'ZIM']",23.950249671936,177.962127685547,26.2476243972778,20.97624969482425,960.9752502441404,84.44000244140639,441.2398834228515,50.81250113248828,653.3531646728516,621.894989013672,0.7236250638961794,119.3222198486325,59.6041660308838,158.654167175293,5990.25,35.75,16.875,-8.42375,33.8035,11.0,"[11, 3]",0.0,0.0482590103848503,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
597,Capirona macrophylla,77210192-1,Rubiaceae,Capirona,Species,Capirona macrophylla,77210192-1,0.0,,1.0,1.0,1.0,1.0,1.0,"['BOL', 'BZN', 'CLM', 'ECU', 'FRG', 'GUY', 'PER', 'SUR', 'VEN']",24.9572505950928,63.3175010681152,25.8377494812012,23.9582500457764,2724.36694335938,52.1082496643066,1062.541015625,225.345504760742,224.745147705078,230.942504882812,0.548391163349152,198.83332824707,48.2708320617676,274.354156494141,2590.25,49.125,22.0,-1.066667,-71.16667,1.0,"[1, 3, 2, 15]",0.0,0.0006108735491753,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
598,Carapichea affinis,1214821-2,Rubiaceae,Carapichea,Species,Carapichea affinis,1214821-2,1.0,1.0,0.0,1.0,0.0,0.0,0.0,"['BOL', 'BZN', 'CLM', 'COS', 'ECU', 'PER']",24.7870006561279,48.9397506713867,25.3495006561279,23.9882507324219,3546.41455078125,47.4477500915527,1154.36669921875,365.738494873047,241.86149597168,215.794998168945,1.9070508480072,299.520843505859,49.9791679382324,417.04443359375,2110.5,57.5625,24.75,-1.5,-76.38333,1.0,"[2, 1, 3, 15, 0]",0.0,0.0146609651802076,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0
599,Carapichea ipecacuanha,1214950-2,Rubiaceae,Carapichea,Species,Carapichea ipecacuanha,1214950-2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"['BZN', 'BZE', 'BZS', 'BZL', 'BZC', 'CLM', 'COS', 'NIC', 'PAN']",25.2053756713867,73.5501251220703,26.1147499084473,23.85700035095215,1947.40454101562,57.63837623596195,902.2166137695316,120.836502075195,174.7119064331055,178.6937484741215,0.7638155519962315,238.8659744262695,53.125,286.263885498047,3022.5,53.625,22.84375,-11.515,-62.09,3.0,"[11, 2, 3, 0, 1, 14]",1.0,0.0146609651802076,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0
600,Carapichea klugii,77132654-1,Rubiaceae,Carapichea,Species,Carapichea klugii,77132654-1,1.0,1.0,0.0,1.0,0.0,0.0,0.0,"['CLM', 'ECU', 'PER']",25.1483745574951,44.92100143432615,25.513750076293952,24.4393749237061,3288.24548339844,19.96750068664555,1009.156280517578,603.146728515625,128.408588409424,125.7275009155275,0.310405045747757,223.85417175293,45.3958320617676,456.958343505859,1962.0,53.1875,21.875,-1.3714585,-72.950415,1.0,[1],0.0,0.0146609651802076,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0
605,Cephalanthus natalensis,746216-1,Rubiaceae,Cephalanthus,Species,Cephalanthus natalensis,746216-1,1.0,1.0,0.0,1.0,0.0,1.0,0.0,"['NAT', 'LES', 'MLW', 'MOZ', 'TVL', 'SWZ', 'TAN', 'ZAM']",16.931999206543,322.600738525391,20.3435001373291,12.4107503890991,971.411254882812,76.2487487792969,486.400756835938,39.8797492980957,1220.22717285156,1191.15747070312,4.32616519927979,168.52082824707,56.6222229003906,214.83332824707,1775.5,50.0,21.25,-25.50833,30.625,12.0,"[12, 11, 14]",0.0,0.0036652412950519,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
615,Chimarrhis turbinata,308173-2,Rubiaceae,Chimarrhis,Species,Chimarrhis turbinata,308173-2,1.0,1.0,1.0,1.0,0.0,1.0,0.0,"['BZN', 'BZE', 'CLM', 'FRG', 'GUY', 'SUR']",25.79524993896485,66.37137603759766,26.7530002593994,25.1051244735718,2425.4278564453152,53.0659999847412,1023.63146972656,214.297744750977,108.5304679870605,105.139999389648,0.528803467750549,208.583335876465,46.0104160308838,287.92707824707054,3227.75,47.625,22.6875,2.5683335,-53.058335,1.0,"[2, 1, 15]",0.0,0.0091631032376298,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
620,Ciliosemina pedunculata,77065717-1,Rubiaceae,Ciliosemina,Species,Ciliosemina pedunculata,77065717-1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,"['BZN', 'CLM', 'ECU', 'PER', 'VEN']",24.8192501068115,54.4065017700195,25.3404998779297,23.9487495422363,3372.11572265625,29.9177494049072,1122.12145996094,494.012512207031,220.168975830078,235.327499389648,0.771349906921387,241.384613037109,48.5416679382324,438.0,1962.0,58.769229888916,23.3125,0.18333,-73.62009,1.0,"[1, 15, 2]",1.0,0.0012217470983506,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
623,Cinchona calisaya,746718-1,Rubiaceae,Cinchona,Species,Cinchona calisaya,746718-1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"['BOL', 'PER', 'ZAI']",15.8719997406006,125.778999328613,17.0597496032715,14.0445003509521,2055.34057617188,52.3419990539551,832.1044921875,207.203247070312,1971.08581542969,2073.15502929688,12.5470104217529,351.5625,54.4583320617676,507.208343505859,1605.5,83.6875,26.5625,-14.76639,-68.37908,12.0,"[3, 12, 2, 1, 29, 15, 6]",1.0,0.015271838729383,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
626,Cinchona lancifolia,746806-1,Rubiaceae,Cinchona,Species,Cinchona lancifolia,746806-1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"['CLM', 'ECU', 'VEN']",14.2702503204346,42.8465003967285,14.8222503662109,13.743500232696553,2022.80749511719,35.6567497253418,679.151489257812,240.7383728027345,2293.06372070312,2509.9813232421848,8.34665584564209,430.833343505859,52.9583320617676,636.5729064941405,1863.0,93.0625,28.28125,5.7346805,-73.465555,15.0,"[15, 3, 2, 1]",0.0,0.015271838729383,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
628,Cinchona macrocalyx,746820-1,Rubiaceae,Cinchona,Species,Cinchona macrocalyx,746820-1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,"['BOL', 'ECU', 'PER']",13.7554998397827,48.0572509765625,14.4017496109009,12.40625,1741.31530761719,44.6817512512207,724.30322265625,213.233993530273,2328.357421875,2425.03002929688,9.75129890441895,407.291656494141,57.4583320617676,569.3125,1705.5,83.4375,26.5625,-3.96666,-78.92,15.0,"[12, 29, 15, 1, 3, 6]",0.0,0.015271838729383,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
629,Cinchona micrantha,746828-1,Rubiaceae,Cinchona,Species,Cinchona micrantha,746828-1,1.0,1.0,0.0,1.0,0.0,1.0,0.0,['PER'],22.8479995727539,51.4967498779297,23.29075050354,22.1520004272461,2151.5126953125,55.2755012512207,1015.27624511719,171.412002563477,772.684204101562,721.072509765625,3.23934149742126,292.645843505859,52.25,425.083343505859,2038.5,65.5,24.1875,-10.75,-74.37556,1.0,"[1, 3, 15]",0.0,0.015271838729383,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
631,Cinchona nitida,746837-1,Rubiaceae,Cinchona,Species,Cinchona nitida,746837-1,1.0,1.0,0.0,1.0,0.0,1.0,0.0,['PER'],16.0464992523193,62.2955017089844,16.5807495117188,15.0362501144409,1855.89050292969,49.5369987487793,797.09423828125,158.444000244141,2034.60107421875,1958.02502441406,7.97744655609131,344.729156494141,52.7708320617676,498.395843505859,1798.75,84.8125,26.0,-10.65,-74.14,15.0,"[15, 1]",0.0,0.015271838729383,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
632,Cinchona officinalis,58723-2,Rubiaceae,Cinchona,Species,Cinchona officinalis,58723-2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,['ECU'],16.4615001678467,42.4602508544922,16.7439994812012,15.9224996566772,2022.80749511719,39.4480018615723,690.322509765625,238.153244018555,2203.28540039062,2152.01245117188,8.20076084136963,413.4375,54.0625,607.9375,1460.5,83.4375,28.0,-1.4628,-76.65,15.0,"[15, 3, 1, 12, 2, 9, 29, 4]",1.0,0.015271838729383,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
634,Cinchona pitayensis,746868-1,Rubiaceae,Cinchona,Species,Cinchona pitayensis,746868-1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,"['CLM', 'ECU']",11.4592504501343,62.0009994506836,11.9602499008179,10.8985004425049,1791.17602539062,34.4049987792969,616.990478515625,173.373245239258,2825.46533203125,2885.26245117188,6.85834836959839,546.854187011719,55.5208320617676,806.8125,920.25,99.1875,30.4375,0.5292,-77.765,15.0,"[15, 2, 29, 12, 1]",0.0,0.015271838729383,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
635,Cinchona pubescens,746872-1,Rubiaceae,Cinchona,Species,Cinchona pubescens,746872-1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"['BOL', 'CLM', 'COS', 'ECU', 'PAN', 'PER', 'VEN']",16.1272506713867,44.2477493286133,16.6992492675781,15.4507503509521,2550.39770507812,42.6404991149902,965.308776855469,295.877014160156,1949.2548828125,2055.77490234375,8.76900100708008,430.833343505859,53.625,600.083312988281,1517.25,88.9375,28.4375,4.36921,-75.58111,15.0,"[3, 15, 9, 1, 2, 29, 12, 6, 4]",1.0,0.015271838729383,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
