Accepted_Name,In_Malarial_Region,Common_Name,Poisonous,Medicinal,Wiki_Page,Antimalarial_Use,Emergence,Tested_for_Alkaloids,herb,liana,succulent,shrub,subshrub,tree,bio1,bio4,bio10,bio11,bio12,bio15,bio16,bio17,brkl_elevation,elevation,slope,soil_nitrogen,soil_ph,soil_depth,soil_ocs,soil_water_cap,latitude,longitude,Family,Genus,kg_mode,Activity_Antimalarial,selected,P(s|x),weight
Spermacoce princeae,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,17.9195003509521,86.65987777709965,18.94750022888185,16.82200050354,1622.96435546875,61.6067504882812,654.786102294922,113.723751068115,1661.0747680664049,1704.5375366210951,3.30964684486389,271.5,54.4583320617676,5603.125,73.35625076293945,25.4375,-1.433048,31.57555,Rubiaceae,Spermacoce,15.0,0.0,1,0.033486177997841385,29.863067683163568
Tarenna pavettoides,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,21.5382499694824,121.502998352051,23.3314990997314,19.8307495117188,1303.96130371094,62.5110015869141,537.549255371094,80.5077514648438,1077.90576171875,823.940002441406,2.58193850517273,213.83332824707,57.3333320617676,5171.5,62.8125,22.5,-4.185,30.80565,Rubiaceae,Tarenna,3.0,0.0,1,0.019453526517861346,51.404561485643505
Timonius gammillii,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Rubiaceae,Timonius,,0.0,1,0.002239701553964863,446.48805919241164
Vangueria agrestis,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,26.9527492523193,162.3534927368165,29.09775066375735,25.04600048065189,1146.412109375,89.8207473754883,629.534484863281,10.9210000038147,305.1759033203125,302.1000061035155,0.5341221988201139,111.0,61.2395839691162,10330.625,29.3125,16.375,9.425902,1.72735,Rubiaceae,Vangueria,3.0,1.0,1,0.6981045990472853,1.4324500961098328
Vangueria madagascariensis,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,22.3787498474121,163.990005493164,24.6687507629395,19.8307495117188,1148.91479492188,81.1669998168945,616.139526367188,44.4177513122559,602.157897949219,550.672485351562,1.7888001203537,166.41667175293,60.3958320617676,5537.75,47.9375,21.6875,-12.76447,36.51472,Rubiaceae,Vangueria,3.0,0.0,1,0.19929245555126346,5.017751410779184
Warszewiczia coccinea,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,24.6790008544922,58.2970008850098,25.3495006561279,23.7497501373291,3231.845703125,40.923999786377,1090.35046386719,328.044250488281,261.011077880859,255.399993896484,1.42111909389496,280.1875,50.2291679382324,2298.25,59.3125,25.0,3.7667,-74.43333,Rubiaceae,Warszewiczia,1.0,0.0,1,0.2922357057718895,3.421895340812906
Wendlandia ligustroides,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,20.6800003051758,989.487487792969,33.538501739502,8.19050025939941,437.506011962891,84.5934982299805,216.992752075195,0.927999973297119,258.634338378906,263.984985351562,0.625062704086304,244.22917175293,73.3125,6981.0,41.1875,24.5625,36.48333,43.11667,Rubiaceae,Wendlandia,8.0,1.0,1,0.00671631608271647,148.89114623020268
Geniostoma borbonicum,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,,Loganiaceae,Geniostoma,,0.0,1,0.02342862326159304,42.6828323984072
Strychnos aculeata,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,25.3059997558594,91.7817535400391,26.3902492523193,24.2647495269775,1771.220703125,58.8697509765625,732.900024414062,123.634002685547,133.520782470703,139.330001831055,0.491322726011276,183.16667175293,50.3958320617676,11039.0,40.3125,18.25,5.083333,-3.5,Loganiaceae,Strychnos,3.0,0.0,1,0.9118117237298545,1.0967176380551489
Strychnos angolensis,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,24.34400081634525,93.0695037841797,25.5657501220703,23.0386247634888,1723.34375,68.164249420166,846.377868652344,65.68687438964844,490.5069274902345,495.776245117188,0.766037166118622,187.111114501953,51.10208320617675,6553.25,47.9732151031494,21.53125,-0.8170555,13.4478055,Loganiaceae,Strychnos,3.0,0.0,1,0.4668195701482772,2.1421552650039226
Strychnos brasiliensis,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,19.830625534057653,292.4114990234375,23.48974990844725,15.94775009155275,1839.00622558594,24.3514995574951,597.4662475585935,316.3302612304685,563.9127197265625,575.697509765625,1.678677022457125,272.395843505859,52.3333320617676,1092.25,63.0625,26.0,-25.2956945,-51.55722543964205,Loganiaceae,Strychnos,14.0,0.0,1,0.6984302021884249,1.4317822981690254
Strychnos camptoneura,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,24.7983751296997,86.83975219726565,25.735125541687,23.65787506103515,2160.9295654296848,61.075624465942354,868.4801025390625,113.8241233825685,176.2617721557615,245.287506103516,0.630709111690521,210.84375,50.6666679382324,8849.0,46.0,20.75,5.031665,8.8755555,Loganiaceae,Strychnos,2.0,0.0,1,0.9379035831561647,1.0662076763102588
Strychnos cocculoides,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,21.294750213623,248.664505004883,23.9764995574951,18.058500289917,679.427001953125,93.0565032958984,393.629760742188,6.47450017929077,1162.12463378906,1149.69494628906,0.965167641639709,98.7916641235352,61.3333320617676,3166.5,33.4375,15.375,-16.36667,27.616667,Loganiaceae,Strychnos,6.0,0.0,1,0.06270412474788936,15.94791417662935
Strychnos gossweileri,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,24.003999710083,109.508499145508,24.9995002746582,22.2402496337891,1610.26123046875,72.9414978027344,685.270263671875,12.6805000305176,536.069274902344,540.29248046875,1.90369367599487,158.33332824707,52.0625,5517.75,45.875,21.125,-4.983333,13.55,Loganiaceae,Strychnos,3.0,0.0,1,0.339687956267129,2.943878290502607
Strychnos guianensis,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,25.7292499542236,53.0295009613037,26.41699981689456,25.0186252593994,2533.5712890625,45.1417503356934,997.531768798828,297.691879272461,101.58725738525352,99.77750015258783,0.351533949375153,199.190475463867,45.5208339691162,2391.125,48.89999961853025,22.0,-0.6444235,-63.5325,Loganiaceae,Strychnos,1.0,0.0,1,0.25462248074221516,3.9273829910267026
Strychnos henningsii,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,22.4402494430542,195.891876220703,25.1736249923706,19.6717491149902,1001.90737915039,78.8747520446777,497.295379638672,55.97487449645995,316.504150390625,321.475006103516,2.3257681131362897,171.076919555664,60.3125,4760.875,48.375,20.8125,-18.6583335,37.8893045,Loganiaceae,Strychnos,3.0,0.0,1,0.8122861661609188,1.2310932300204827
Strychnos icaja,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,25.15512561798095,91.244499206543,26.3696250915527,24.12487506866455,1758.634521484375,57.0342483520508,701.426879882813,125.89199829101553,201.1814422607425,207.038749694824,0.553397327661514,211.46875,51.3229160308838,8827.75,45.2452392578125,19.0625,5.344188,-0.0866665,Loganiaceae,Strychnos,3.0,1.0,1,0.9344663665424618,1.0701294726101416
Strychnos ignatii,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,26.1842498779297,36.1389999389648,26.7497501373291,25.6609992980957,2899.92041015625,23.5109996795654,936.664001464844,498.113494873047,84.1911392211914,83.0425033569336,1.15848588943481,305.755554199219,50.4791679382324,1397.5,59.75,25.875,4.083333,115.75,Loganiaceae,Strychnos,1.0,0.0,1,0.3587197352136273,2.7876916206031233
Strychnos innocua,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,26.9564990997314,181.709747314453,29.0822505950928,25.0302505493164,1109.271484375,96.5252532958984,632.911743164062,5.52950000762939,322.268707275391,322.609985351562,0.530748188495636,111.0,61.3125,10667.75,30.1875,16.8125,9.35,2.283333,Loganiaceae,Strychnos,3.0,0.0,1,0.6053567020253401,1.6519186070862073
Strychnos johnsonii,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,24.9887504577637,100.238998413086,26.5279998779297,24.1587505340576,1937.41125488281,59.7779998779297,854.117492675781,100.357002258301,259.950134277344,286.100006103516,1.0453075170517,234.83332824707,53.0740737915039,9651.0,43.5625,19.75,5.866667,-0.83333,Loganiaceae,Strychnos,3.0,0.0,1,0.23224529953737885,4.305792203295182
Strychnos kasengaensis,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,20.4979991912842,87.8342514038086,22.7797508239746,19.4044990539551,1490.71630859375,79.8112487792969,742.6865234375,11.4119997024536,1209.77282714844,1404.26745605469,2.60720419883728,140.8125,54.4583320617676,4345.75,44.25,17.9375,-8.533333,29.304571,Loganiaceae,Strychnos,3.0,0.0,1,0.17986841275519896,5.559619861442824
Strychnos longicaudata,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,24.1567497253418,83.421501159668,25.39674949646,23.1889991760254,1632.68225097656,54.7654991149902,658.111755371094,100.101249694824,544.083129882812,550.640014648438,0.576234817504883,209.95832824707,52.6041679382324,6424.75,46.0625,21.5,3.5,13.633333,Loganiaceae,Strychnos,3.0,1.0,1,0.5504247036424296,1.8167789224984103
Strychnos lucens,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,19.7708749771118,115.901748657227,21.94375038146969,17.764875411987298,1162.49523925781,94.2388725280762,666.287628173828,6.985249996185305,1321.81024169922,1291.43994140625,2.87070965766907,135.760414123535,56.1333351135254,5742.625,41.5,18.28125,-8.0201055,31.6017515,Loganiaceae,Strychnos,12.0,0.0,1,0.17784722135776979,5.622803619677199
Strychnos lucida,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,26.9672508239746,179.352493286133,29.1254997253418,24.3002490997314,1369.81494140625,108.616249084473,860.290771484375,5.71600008010864,43.5207748413086,44.9000015258789,0.39111864566803,103.833335876465,61.0104160308838,3812.5,28.8125,16.625,-13.429167,132.345992,Loganiaceae,Strychnos,3.0,1.0,1,0.8310934214634096,1.2032341661893744
Strychnos malacoclados,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,25.4087505340576,90.0134963989258,26.4532508850098,24.2672500610352,1692.65625,61.908748626709,743.568237304688,106.938003540039,135.894729614258,142.220001220703,0.577280759811401,181.83332824707,51.1777763366699,10923.0,45.1875,18.5625,5.2,-1.343333,Loganiaceae,Strychnos,3.0,1.0,1,0.1715517845016099,5.829143677550119
Strychnos matopensis,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,21.15562438964845,126.90299987793,22.6595001220703,20.4166250228882,1117.323852539065,91.359375,561.700134277344,7.33287501335144,1228.49035644531,1244.95880126953,1.4611860513687152,101.800003051758,56.4583320617676,5543.625,36.0,17.0,-8.5,30.975,Loganiaceae,Strychnos,3.0,1.0,1,0.18960271270104045,5.274186142983979
Strychnos mattogrossensis,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,25.4472503662109,67.7570037841797,26.24575042724605,24.628624916076653,1979.67749023438,58.5582504272461,849.9872436523435,104.80249786377,176.23960876464798,176.005004882812,0.3504836112260815,178.67707824707,47.5104179382324,2624.625,45.220832824707045,21.6875,-9.6173335,-61.15458,Loganiaceae,Strychnos,3.0,0.0,1,0.11343909209895252,8.815303274180858
Strychnos mellodora,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,18.8290004730225,194.092742919922,20.6297492980957,15.0037498474121,1539.95703125,84.7580032348633,755.002502441406,58.1609992980957,1154.92248535156,1215.59252929688,4.83485078811646,201.5625,56.125,6793.0,67.1875,22.5,-8.4153,35.94891,Loganiaceae,Strychnos,12.0,0.0,1,0.1255603799970873,7.964295743794321
Strychnos memecyloides,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,24.7255001068115,88.6035003662109,25.8242492675781,23.4965000152588,2902.5947265625,67.3142471313477,1262.75329589844,99.0212478637695,310.936279296875,241.345001220703,1.27147507667542,212.83332824707,49.6875,8360.25,49.5,22.0625,4.33,9.55,Loganiaceae,Strychnos,2.0,0.0,1,0.0242770519558283,41.19116282403167
Strychnos mitis,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,22.4429998397827,109.818000793457,24.32899951934815,20.8489999771118,1186.08825683594,68.30125045776364,508.630630493164,66.9274978637695,610.847625732422,549.755004882812,1.56612992286682,209.41667175293,58.5625,5765.625,59.125,23.28125,-12.71596,32.917915,Loganiaceae,Strychnos,3.0,1.0,1,0.8726097059884742,1.1459877115018113
Strychnos moandaensis,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,24.2358751296997,148.0227508544925,25.7811241149902,22.0020008087158,1152.755126953124,75.35025024414065,500.704376220703,8.754125118255615,241.4875354766848,265.79874801635754,1.4226237833499895,127.1250038146974,55.58680534362795,9358.20849609375,45.4166669845581,17.30208349227905,-5.433333,13.5166665,Loganiaceae,Strychnos,3.0,0.0,1,0.15997533601000719,6.250963585645762
Strychnos myrtoides,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,25.2742500305176,131.470748901367,26.6897506713867,22.9710006713867,1645.86328125,109.863250732422,1147.83374023438,10.1442499160767,143.905822753906,146.307495117188,1.04733443260193,183.10417175293,60.625,5729.75,43.5,16.3125,-16.229,46.99194,Loganiaceae,Strychnos,3.0,0.0,1,0.6706017787412929,1.4911979533919242
Strychnos ngouniensis,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,24.4500007629395,85.2774963378906,25.6259994506836,23.226749420166,2852.720703125,66.1809997558594,1308.65124511719,107.898498535156,222.077560424805,312.822509765625,1.25108075141907,224.10417175293,49.1875,6929.25,49.5,23.0625,2.983333,10.166667,Loganiaceae,Strychnos,2.0,0.0,1,0.12685199408638945,7.883202839672938
Strychnos nux-vomica,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,26.5062503814697,202.755249023438,28.3449993133545,23.994499206543,1440.49047851562,84.3560028076172,749.837524414062,30.0300006866455,174.681442260742,207.777496337891,1.5163801908493,206.199996948242,58.3111114501953,3977.25,54.5,24.3125,14.95,80.486693,Loganiaceae,Strychnos,3.0,0.0,1,0.8786834733537183,1.138066243789981
Strychnos panganensis,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,25.3080005645752,133.35725402832,26.6437492370605,23.4710006713867,1122.10998535156,82.708251953125,622.757507324219,61.3047485351562,119.340721130371,106.629997253418,0.90761011838913,159.66667175293,59.8333320617676,6891.0,41.8125,17.5625,-12.274722,39.966667,Loganiaceae,Strychnos,3.0,0.0,1,0.13498496088718676,7.408232690719871
Strychnos phaeotricha,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,24.4074993133545,78.2425003051758,25.2430000305176,23.2910003662109,2157.89697265625,56.9762496948242,967.713500976562,129.199249267578,396.814392089844,407.277496337891,0.879401624202728,208.1875,49.1458320617676,6271.0,49.3125,22.1875,1.110333,10.733333,Loganiaceae,Strychnos,3.0,0.0,1,0.12561623172051936,7.960754643753976
Strychnos potatorum,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,22.926374435424847,183.9666213989255,25.4876251220703,19.2889995574951,854.6142578125,94.43462371826168,456.5858764648435,13.10649967193605,935.774230957031,930.577514648438,1.3047342300415048,114.28125,60.9777793884277,5171.5,34.375,18.125,-10.1719445,32.6125,Loganiaceae,Strychnos,6.0,1.0,1,0.9099636872803251,1.0989449512966534
Strychnos pseudoquina,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,23.4992504119873,118.228248596191,24.9527492523193,21.7332496643066,1500.88330078125,82.2942504882812,758.690002441406,24.8652496337891,620.952880859375,632.41748046875,1.29637897014618,141.8125,53.8958320617676,2722.75,45.6875,19.25,-15.617222,-48.231389,Loganiaceae,Strychnos,3.0,1.0,1,0.7638177654821996,1.3092128059743389
Strychnos pungens,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,18.8384990692139,381.711242675781,22.66475009918215,13.0853748321533,650.739013671875,82.47637557983401,345.323379516602,14.0772500038147,1289.86700439453,1284.994995117185,1.43762445449829,109.708335876465,61.3333320617676,1870.25,35.5625,16.9375,-24.7938155,28.112537,Loganiaceae,Strychnos,12.0,0.0,1,0.48491430519638434,2.0622200444159144
Strychnos scheffleri,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,23.84137535095215,105.41037750244148,25.47700023651125,22.63062477111815,1539.95703125,58.873874664306655,671.058868408203,132.98225402832,514.3739624023435,556.356231689453,1.44721937179565,200.177085876465,54.3333320617676,6953.875,47.402082443237305,22.03125,-0.4,24.0376385,Loganiaceae,Strychnos,3.0,0.0,1,0.35026641106337275,2.8549697270831738
Strychnos spinosa,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,26.9899997711182,192.113754272461,29.1765003204346,25.1192493438721,1084.24401855469,97.3834991455078,634.579528808594,5.08925008773804,305.382263183594,304.964996337891,0.496825456619263,108.395835876465,61.5625,10859.5,29.625,16.875,9.516667,2.431868,Loganiaceae,Strychnos,3.0,1.0,1,0.9427479805595721,1.060728869879356
Strychnos usambarensis,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,25.6595001220703,120.461124420166,26.8896255493164,24.2647495269775,1208.244873046875,67.8744964599609,554.204376220703,55.6662483215332,194.6385040283205,198.653747558594,0.7255139052867889,166.60417175293,58.8125,8867.5,40.0,18.46875,5.3416665,2.4539,Loganiaceae,Strychnos,3.0,1.0,1,0.9368587948273382,1.0673967149812567
Strychnos variabilis,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,24.220624923706048,45.107500076293945,24.7517509460449,23.566499710083,1743.655639648435,65.00812530517575,682.677612304688,39.58225059509275,533.638488769531,544.205017089844,1.734151244163515,145.142852783203,51.74305534362795,3822.75,45.8125,17.21875,-5.033333,15.966667,Loganiaceae,Strychnos,3.0,1.0,1,0.27285552825529,3.664943152862846
Strychnos wallichiana,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,23.611499786377,356.027008056641,28.2040004730225,17.5154991149902,2016.73547363281,79.8202514648438,978.5947265625,77.4335021972656,123.601104736328,129.464996337891,2.33295679092407,200.45832824707,56.7999992370605,3089.75,57.5,23.8125,20.316667,105.633333,Loganiaceae,Strychnos,11.0,0.0,1,0.7040219235718825,1.420410311835832
Asperula nitida,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9.57800006866455,681.985229492188,18.3042507171631,0.943000018596649,1454.39794921875,40.5052490234375,535.506469726562,166.632995605469,1008.14404296875,1070.58752441406,8.29482078552246,279.944458007812,64.9166641235352,1333.25,51.5,24.8125,40.11667,29.1,Rubiaceae,Asperula,9.0,1.0,1,0.0010005722080446383,999.4281191901616
Prismatomeris tetrandra,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,22.63324928283695,185.0910034179689,25.8664999008179,19.3985004425049,2038.5234375,71.4372482299805,975.3426208496096,110.36275100708,497.9736938476565,444.891250610352,3.68245053291321,253.79166412353496,54.01875114440915,2052.125,61.625,25.03125,15.689900000000002,108.5667,Rubiaceae,Prismatomeris,3.0,0.0,1,0.1447955261739303,6.906290728891629
Vangueria infausta,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,20.2412490844727,227.375503540039,22.7450008392334,17.4932498931885,907.5,80.6119995117188,399.319763183594,20.2577495574951,1140.04711914062,1175.51000976562,1.54046165943146,123.447914123535,59.2000007629395,5109.75,39.533332824707,18.53125,-18.375,31.74054,Rubiaceae,Vangueria,12.0,1.0,1,0.7258796648467248,1.377638813192484
